发布日期,省,市,区,物资需求机构,捐赠地址,公告标题,N95口罩,医用外科口罩,一次性医用口罩,防护服,一次性医用帽,护目镜,防冲击眼罩,防护面罩,医用一次性乳胶手套,一次性手术衣,84消毒液,医用酒精,联系人/联系方式,来源网址,来源网站,是否政府网站
2020-01-26,湖北省,十堰市,房县,房县新型冠状病毒感染的肺炎疫情防控指挥部,房县新型冠状病毒感染的肺炎疫情防控指挥部,房县政府网手机-房县新闻,,,,,,,,,,,,,杨兴:13636143978,"=HYPERLINK(""http://www.fangxian.gov.cn/sjb/fxxw_sjb/202001/t20200130_1937681.shtml"")",房县政府网,是
2020-01-26,湖北省,十堰市,房县,房县新型冠状病毒感染的肺炎疫情防控指挥部,房县新型冠状病毒感染的肺炎疫情防控指挥部,房县新型冠状病毒感染的肺炎疫情防控指挥部关于捐赠的通告-房县政府网,,,,,,,,,,,,,杨兴:13636143978,"=HYPERLINK(""http://www.fangxian.gov.cn/xwzx_31730/fxyw_31731/202001/t20200130_1937681.shtml"")",房县政府网,是
2020-01-26,湖北省,,,湖北省新型冠状病毒感染的肺炎防控指挥部,hbydf027,湖北省新型冠状病毒感染的肺炎防控指挥部通告 - 公示公告-孝感市门户网站,1,,,1,,1,,1,,,,,027-8723355、027-8732588、027-8732753、027-8732790、027-8736727、027-8743333、027-8782550、027-8831502、027-8831509,"=HYPERLINK(""http://www.xiaogan.gov.cn/gsgg/742100.jhtml"")",孝感市门户网站,是
2020-01-26,湖北省,,,湖北省新型冠状病毒感染的肺炎防控指挥部,hbydf027,扩散！湖北发布官方捐赠通道！多地医院紧急求援！--湖北法治网,1,,,1,,1,,1,,,,,027-8723355、027-8732588、027-8732753、027-8732790、027-8736727、027-8743333、027-8782550、027-8831502、027-8831509,"=HYPERLINK(""http://www.124.gov.cn/2020/0127/819022.shtml"")",湖北法治网,是
2020-01-26,湖北省,,,湖北省新型冠状病毒感染的肺炎防控指挥部,hbydf027,湖北省新型冠状病毒感染的肺炎防控指挥部通告,1,,,1,,1,,1,,,,,027-8723355、027-8732588、027-8732753、027-8732790、027-8736727、027-8743333、027-8782550、027-8831502、027-8831509,"=HYPERLINK(""http://www.ezhou.gov.cn/gk/gsgg_1/202001/t20200126_322719.html"")",鄂州市政府门户网站,是
2020-01-26,湖北省,,,湖北省新型冠状病毒感染的肺炎防控指挥部,hbydf027,湖北省新型冠状病毒感染的肺炎防控指挥部通告 - 公示公告 - 宜昌市人民政府,1,,,1,,1,,1,,,,,027-8723355、027-8732588、027-8732753、027-8732790、027-8736727、027-8743333、027-8782550、027-8831502、027-8831509,"=HYPERLINK(""http://www.yichang.gov.cn/html/zhengwuyizhantong/zhengwuzixun/gongshigonggao/2020/0126/1017230.html"")",宜昌市人民政府,是
2020-01-26,湖北省,,,万好棋牌新冠肺炎疫情防控应急工作领导小组,湖北省万好棋牌市开发区新港二路,【黄师抗疫】万好棋牌关于接受抗击新型肺炎爱心捐赠的通告,1,1,1,1,,1,,,,,,,赵老师:13593680395  程老师:15971393708,"=HYPERLINK(""http://cz-ly.cn/?2020/0126/c1112a55886/page.htm"")",万好棋牌_久胜棋牌_九天棋牌游戏_人气棋牌游戏_兄弟棋牌,否
2020-01-26,河北省,廊坊市,大城县,大城县红十字会,大城县红十字会,大城县红十字会关于接收社会捐款及医用耗材的公告 大城县人民政府,1,1,,1,,1,,1,,,1,,赠热线:15632679588  李爱英:17732615665  叶丹:18632689880,"=HYPERLINK(""http://www.dacheng.gov.cn/system/2020/01/29/030064302.shtml"")",大城县人民政府,是
2020-01-26,江西省,抚州市,,江西省抚州市红十字会,江西省抚州市红十字会,抚州市红十字会 通知公告 江西省抚州市红十字会公告,1,1,,1,1,1,,1,,,1,,0794-8292779,"=HYPERLINK(""http://redcross.jxfz.gov.cn/art/2020/1/28/art_6323_3311742.html"")",抚州市红十字会,是
2020-01-26,江西省,宜春市,,宜春市慈善总会,宜春市慈善总会,关于接受防治新型冠状病毒感染的肺炎疫情捐赠款物的公告,1,,,1,,1,,1,,,,,胡玲:13507956650,"=HYPERLINK(""http://mz.yichun.gov.cn/news-show-541467.html"")",宜春民政局,是
2020-01-26,广西壮族自治区,,,自治区卫生计生委,hbydf027,"民政部关于动员慈善力量依法有序参与新型冠状病毒感染的肺炎疫情防控工作的公告（民政部公告第476号） - 广西社会组织网
                - shzz.mzt.gxzf.gov.cn/info/58664",1,,,1,,1,,1,,,,,汪亮:13627104336  骆钢强:13297963117,"=HYPERLINK(""http://www.gxnpo.gov.cn/info/58664"")",广西社会组织网,是
2020-01-26,广西壮族自治区,,,广西医科大学第一附属医院,广西医科大学第一附属医院,广西医科大学第一附属医院接受新型冠状病毒肺炎防控物资爱心捐赠公告,1,1,1,1,,1,1,1,,,,,曾红燕:13978100413,"=HYPERLINK(""http://3g.gxnews.com.cn/2015/app/article.php?id=19214358"")",手机广西网 - 广西移动互联网第一门户,否
2020-01-26,广东省,广州市,白云区,南方医科大学南方医院,广东省广州市白云区广州大道北1838号南方医科大学南方医院,南方医科大学南方医院接受社会捐赠公告,1,,,1,,,1,1,,,,,霍老师:15914280202  汤老师:13922447924,"=HYPERLINK(""http://ww.71wx.com/xiaoshuo/77/77685/26635054.shtml"")",清逸文学_最新免费全集小说文学网,否
2020-01-26,山西省,临汾市,,临汾市慈善总会,临汾市体育北街45号二招院内9号115室,临汾市慈善总会  呼吁社会各界参与支持抗击新型冠状病毒感染的肺炎疫情捐助工作的呼吁书-通知公告-临汾市民政局,1,1,1,1,,1,1,1,1,,,,吴曦:13453770578  赵轶:18636709288,"=HYPERLINK(""http://mzj.linfen.gov.cn/contents/520/493794.html"")",临汾市民政局,是
2020-01-26,山东省,淄博市,高青县,高青县红十字会,高青县城清河路5号机关综合办公楼7楼红十字会机关综合办公室,高青县红十字会接受爱心捐赠公告,1,1,,1,,1,,,1,,,,0533-6985219,"=HYPERLINK(""http://gaoqing.zibo.gov.cn/art/2020/1/26/art_4596_1878843.html"")",高青县人民政府,是
2020-01-26,山东省,临沂市,,临沂市红十字会,及联系方式,临沂市红十字会关于防控新型冠状病毒感染的肺炎疫情接受社会捐赠公告,1,1,1,1,,1,1,1,,,1,,0539-8726173,"=HYPERLINK(""http://www.linyi.gov.cn/info/4971/235048.htm"")",欢迎您来到临沂市人民政府,是
2020-01-26,安徽省,合肥市,肥西县,肥西县红十字会,肥西县红十字会（上派镇人民中路18号）,肥西县红十字会接受社会捐赠公告,1,1,,1,1,1,,1,,,1,,王俊:15055199723  黄彩霞:15055128496,"=HYPERLINK(""http://www.ahfeixi.gov.cn/zwgk/ggtz/119792235.html"")",肥西县人民政府,是
2020-01-26,安徽省,合肥市,,合肥市慈善总会,合肥市寿春路232号3楼,合肥市慈善总会呼吁社会力量献爱心齐心协力应对新型冠状疫情_合肥市民政局,1,1,1,1,,1,1,1,1,,,,0551-6265673,"=HYPERLINK(""http://mzj.hefei.gov.cn/zxzx/tzgg/14561723.html"")",合肥市民政局,是
2020-01-26,四川省,眉山市,,18990305566,18990305566,眉山市人民医院•四川大学华西医院眉山医院接受社会捐赠公告,1,,,1,,,1,1,,,,,何老师:18990302166  王老师:18990305566,"=HYPERLINK(""http://www.ms.gov.cn/info/2233/1079058.htm"")",中共眉山市委 眉山市人民政府 门户网站,是
2020-01-26,四川省,成都市,青羊区,四川省人民医院,成都市青羊区一环路西二段32号四川省人民医院,"""四川省医学科学院·四川省人民医院\n接受社会捐赠公告",1,1,,1,,,1,1,,,,,曾老师:18980678230  郭老师:18113141914,"=HYPERLINK(""https://new.qq.com/omn/20200126/20200126A07X7C00.html"")",优质资讯推荐_腾讯网,否
2020-01-26,四川省,成都市,,成都医学院第一附属医院,成都医学院第一附属医院,成都医学院第一附属医院接受社会捐赠公告,1,1,,1,,,1,1,,,,,王老师:18980897835  周老师:19983181858,"=HYPERLINK(""http://m.cyfyy.cn/notice/2020/negZkZdw.html"")",成都医学院第一附属医院【官方网站】,否
2020-01-26,四川省,成都市,,N95口罩,四川省成都市静明路377号成都市公共卫生临床医疗中心,成都市公卫中心发布接受爱心捐赠公告,1,1,,1,,,1,1,,,,,028-6436901、028-8454123,"=HYPERLINK(""http://www.thecover.cn/news/3451393"")",封面新闻,否
2020-01-26,四川省,广安市,岳池县,岳池县人民医院,岳池县建设路东段22号岳池县人民医院,岳池县人民医院关于接受社会捐赠的公告,1,1,,1,,1,,,,,,,易老师:15982622302  李老师:18280980918  秦老师:18728615666,"=HYPERLINK(""http://www.scyc.gov.cn/ycxrmzfw/c100157/2020-01/26/content_e8d0b426b4d54609a6d144d4b1048cba.shtml"")",岳池县人民政府,是
2020-01-26,四川省,广安市,,四川大学华西广安医院,四川大学华西广安医院,四川大学华西广安医院（广安市人民医院）接受社会捐赠公告,1,1,1,1,,,1,1,1,,,,蒋老师:13980326983,"=HYPERLINK(""http://www.scls.gov.cn/gasrmzfw/tzgg/2020-01/27/content_f9f3217427b5449896b70c9db46ea544.shtml"")",邻水县人民政府,是
2020-01-26,云南省,丽江市,古城区,丽江市古城区红十字会,丽江市古城区福慧路442号,丽江市古城区红十字会关于防控新型冠状病毒感染的肺炎疫情接受社会捐赠公告,1,1,1,1,,1,1,1,,,1,,付洁:15912225193,"=HYPERLINK(""http://www.ljgucheng.gov.cn/zwgk_14144/gsgg/202001/t20200129_918529.html"")",丽江市古城区人民政府,是
2020-01-26,,,,,,县慈善会发布接受爱心捐赠公告,1,,1,1,,1,1,1,,,,,小锋:13995753318,"=HYPERLINK(""http://nz.xiangyang.gov.cn/ztzl/fyfkz/202001/t20200126_2017552.shtml"")",南漳县人民政府,是
2020-01-26,,,,景东县红十字会,景东县红十字会景川路158号,景东县红十字会关于防控新型冠状病毒感染的肺炎疫情接受社会捐赠公告,1,1,1,1,,1,1,1,,,1,,0879-6228387,"=HYPERLINK(""http://www.pejdw.com/index.php?m=content&c=index&a=show&catid=11&id=27659"")",普洱景东网,否
2020-01-26,,,,中日友好医院,中日友好医院,1月26日，中日友好医院发布接受社会捐赠公告,1,1,,1,,1,,1,1,,,,奚老师:13501365311  陈老师:13901299293,"=HYPERLINK(""http://news.sina.com.cn/c/2020-01-26/doc-iihnzahk6465783.shtml"")",新闻中心首页_新浪网,否
2020-01-26,,,,镇沅彝族哈尼族拉祜族自治县红十字会,镇沅彝族哈尼族拉祜族自治县永丰路4号卫健办公楼4楼红十字会办公室,镇沅彝族哈尼族拉祜族自治县红十字会关于防控新型冠状病毒感染的肺炎疫情接受社会捐赠公告_镇沅信息网,1,1,1,1,,1,1,1,,,1,,0879-5817049、0879-5817591,"=HYPERLINK(""http://www.pezy.gov.cn/zwdt/gsgg/2020/0128/30988.html"")",镇沅信息网,是
2020-01-26,,,,中日友好医院,中日友好医院,中日友好医院接受社会捐赠公告,1,1,,1,,1,,1,1,,,,奚老师:13501365311  陈老师:13901299293,"=HYPERLINK(""https://news.qq.com/a/20200126/012895.htm"")",news.qq.com,否
2020-01-25,湖北省,黄冈市,黄州区,黄州区新型冠状病毒感染的肺炎防控指挥部,黄州区新型冠状病毒感染的肺炎防控指挥部,黄州区新型冠状病毒感染的肺炎防控指挥部公告-今日黄州-黄州区人民政府门户网站,,,,,,,,,,,,,张志华:13397256938,"=HYPERLINK(""http://ww.huangzhou.gov.cn/doc/2020/01/25/82547.shtml"")",黄州区人民政府门户网站,是
2020-01-25,湖北省,黄冈市,武穴市,武穴市新型肺炎防控指挥部,武穴市新型肺炎防控指挥部,武穴市人民政府门户网站 公示公告 武穴市新型肺炎防控指挥部通告（第6号）,1,1,,,,,,,,,,1,朱正升:13871968066  吴鸣:18986516898  陈海英:18986751053  刘敏:18986751360,"=HYPERLINK(""http://www.wuxue.gov.cn/art/2020/1/25/art_43_70611.html"")",武穴市人民政府门户网站,是
2020-01-25,湖北省,随州市,,随州市中心医院,湖北省随州市东城办事处文帝大道8号,抗击疫情】随州市中心医院接受爱心捐赠公告,1,1,1,1,,1,1,1,,,,,胡必富:13872868412,"=HYPERLINK(""http://www.suizhou.gov.cn/xwdt/szyw/202001/t20200125_726762.shtml"")",随州市政府网,是
2020-01-25,湖北省,鄂州市,梁子湖区,鄂州市梁子湖区卫生健康局,鄂州市梁子湖区卫生健康局,关于接受社会爱心捐赠的公告,1,,,1,,,,,,,1,1,胡碧峰:13971995039,"=HYPERLINK(""http://www.liangzh.gov.cn/dzdt/gsgg/202001/t20200125_322673.html"")",梁子湖区政府网,是
2020-01-25,湖北省,鄂州市,,鄂州市红十字会,鄂州市滨湖南路17号,鄂州市红十字会接受捐赠通告,,,,,,,,,,,,,周玲:13971984114  陈玉章:13908688335  邱德勋:15308682005,"=HYPERLINK(""http://www.ezhou.gov.cn/gk/gsgg_1/202001/t20200126_322726.html"")",鄂州市政府门户网站,是
2020-01-25,湖北省,鄂州市,,300多对警医夫妻奋战武汉抗疫一线,鄂州市滨湖南路17号,鄂州市红十字会接受捐赠通告-荆楚网-湖北日报网,,,,,,,,,,,,,周玲:13971984114  陈玉章:13908688335  邱德勋:15308682005,"=HYPERLINK(""http://news.cnhubei.com/ezhou/p/12649344.html"")",新闻频道_荆楚网_湖北日报网,否
2020-01-25,湖北省,襄阳市,襄城区,襄城区红十字会,襄阳市襄城区政法路8号,襄城区红十字会接受爱心捐赠的公告,1,1,,1,1,1,,1,,,1,,徐嫒坤:13871678030  陈伟:15071522708,"=HYPERLINK(""http://www.xfxc.gov.cn/news/202001/t20200126_2017513.html"")",襄城区人民政府,是
2020-01-25,湖北省,襄阳市,老河口市,市新型冠状病毒感染的肺炎防控工作指挥部办公室,市新型冠状病毒感染的肺炎防控工作指挥部办公室,老河口市接受爱心捐赠公告,1,1,,1,1,1,,1,,,,,张飞:15727271647,"=HYPERLINK(""http://www.lhk.gov.cn/xwzx/zwyw/202001/t20200126_2017734.shtml"")",老河口市政府门户网站,是
2020-01-25,湖北省,襄阳市,宜城市,宜城市人民医院,湖北省襄阳市宜城市龙门路18号,宜城市人民医院接受爱心捐赠公告,1,1,,1,,1,,,1,,,,田家荣:15271023878,"=HYPERLINK(""http://www.ych.gov.cn/xwzx/zwyw/202001/t20200128_2018752.shtml"")",宜城市人民政府门户网站-首页,是
2020-01-25,湖北省,襄阳市,南漳县,南漳县慈善会,湖北省襄阳市南漳县城关镇苗圃路,南漳县慈善会接受爱心捐赠公告,1,1,1,1,,1,1,1,,,,,王小锋:13995753318,"=HYPERLINK(""http://www.hbnz.gov.cn/xwzx/nzyw/202001/t20200125_2017390.shtml"")",南漳县人民政府,是
2020-01-25,湖北省,襄阳市,南漳县,南漳县红十字会,南漳县红十字会,南漳县红十字会接受爱心捐赠公告,1,1,,1,,1,,,1,,,,殷俊:13986322123  欧龙飞:15971107206,"=HYPERLINK(""http://www.hbnz.gov.cn/xwzx/nzyw/202001/t20200125_2017346.shtml"")",南漳县人民政府,是
2020-01-25,湖北省,襄阳市,,襄阳市红十字会,襄阳市红十字会,襄阳市红十字会接受爱心捐赠的公告,1,1,,1,1,1,,1,,,1,,宋越:13697200868,"=HYPERLINK(""http://www.xf.gov.cn/zxzx/jrgz/202001/t20200128_2018552.shtml"")",,是
2020-01-25,湖北省,武汉市,江汉区,国有资产管理办公室,湖北省武汉市江汉区解放大道1277号,关于协和医院接受爱心捐赠的相关问题回复-通知公告,1,1,1,1,,1,1,1,,,,,吕老师:13807138996  程老师:13971110501  支老师:13477037766  请拨打:13995669966  李老师:13554206639,"=HYPERLINK(""http://www.whuh.com/articles/view/id/13580.html"")",华中科技大学同济医学院附属协和医院,否
2020-01-25,湖北省,武汉市,东西湖区,东西湖区新型肺炎疫情防控指挥部,湖北省武汉市东西湖区五环大道55号区红十字会,东西湖区红十字会接受社会爱心捐赠的公告,1,1,1,1,,1,,1,,,,,027-8389109、3027-8389140,"=HYPERLINK(""http://mobile.dongxihu.gov.cn/detail-124460.html"")",mobile.dongxihu.gov.cn,是
2020-01-25,湖北省,恩施土家族苗族自治州,宣恩县,宣恩县新型冠状病毒感染的肺炎防控指挥部,湖北省宣恩县珠山镇民族路88号,湖北宣恩县公布接受社会捐赠的公告,1,1,,1,,1,,,1,,,,李庆玲:13697187794  黄颖:15172806624,"=HYPERLINK(""http://news.sina.com.cn/c/2020-01-25/doc-iihnzahk6262417.shtml"")",新闻中心首页_新浪网,否
2020-01-25,湖北省,宜昌市,,宜昌市卫生健康委员会,宜昌市卫生健康委员会,宜昌市红十字会、宜昌市卫生健康委员会接收社会爱心捐赠公告,,,,,,,,,,,,,张勇:18062998896,"=HYPERLINK(""http://www.yichang.gov.cn/html/zhengwuyizhantong/zhengwuzixun/gongshigonggao/2020/0125/1017218.html"")",宜昌市人民政府,是
2020-01-25,湖北省,孝感市,孝南区,孝感市妇幼保健院,湖北省孝感市孝南区城站路73号孝感市妇幼保健院,孝感市妇幼保健院接受社会捐赠公告,1,1,1,1,1,1,1,1,,,,,备科）:13477716433  库房）:13789935036,"=HYPERLINK(""http://www.xiaoganba.cn/zixun/shuxia/7436.html"")",槐荫论坛_槐荫招聘 - 槐荫吧,否
2020-01-25,湖北省,孝感市,大悟县,大悟县新型肺炎防控指挥部,大悟县新型肺炎防控指挥部,大悟县新型冠状病毒感染的肺炎防控指挥部关于开启接收爱心捐赠的公告,1,1,,1,,,1,,,1,,1,周勩:15072669737,"=HYPERLINK(""http://www.hbdawu.gov.cn/content/200126_006.shtml"")",大悟县人民政府门户网站,是
2020-01-25,湖北省,咸宁市,,咸宁市红十字会,咸宁市温泉桂花街169号,咸宁市多家医院接受爱心捐赠公告,,,,,,,,,,,,,郑强:13807240685,"=HYPERLINK(""http://news.xnnews.com.cn/xnxw/202001/t20200124_1921939.shtml"")",咸宁新闻 咸宁权威新闻门户网站,否
2020-01-25,湖北省,十堰市,,十堰市新型肺炎疫情防控指挥部,十堰市新型肺炎疫情防控指挥部,十堰市新型肺炎疫情防控指挥部通告 (第8号)-竹溪县人民政府,,,,,,,,,,,,,魏源源:18942182731  吴远海:15871126868,"=HYPERLINK(""http://www.zhuxi.gov.cn/xwzx/jrzx/202001/t20200126_1937112.shtml"")",竹溪县委县政府门户网站,是
2020-01-25,湖北省,十堰市,,十堰市新型冠状病毒感染的肺炎疫情防控指挥部,十堰市新型冠状病毒感染的肺炎疫情防控指挥部,十堰市新型冠状病毒感染的肺炎疫情防控指挥部补充通告-房县政府网,,,,,,,,,,,,,王紫焱:13636239923  冯筱莹:19986480718  魏源源:18942182731  吴远海:15871126868  洪举:18986908399,"=HYPERLINK(""http://www.fangxian.gov.cn/xwzx_31730/rdgz/202001/t20200126_1937161.shtml"")",房县政府网,是
2020-01-25,湖北省,十堰市,,十堰市新型冠状病毒感染的肺炎疫情防控指挥部,十堰市新型冠状病毒感染的肺炎疫情防控指挥部,十堰市公布接受捐赠主体及急需疫情防控物资 - 十堰要闻  - 十堰市委市政府门户网站,,,,,,,,,,,,,王紫焱:13636239923  冯筱莹:19986480718  魏源源:18942182731  吴远海:15871126868  洪举:18986908399,"=HYPERLINK(""http://www.shiyan.gov.cn/xwzx_2477/syyw_2479/202001/t20200126_2004325.shtml?from=singlemessage"")",十堰市委市政府门户网站,是
